order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_amount,warehouse_id,delivery_days,returned_flag
1688,4790,1578,6,133.29,14.01,1866.21,7,6,0
1689,1407,2217,2,224.22,26.63,2855.61,6,2,0
1690,2976,4346,8,358.98,2.24,2388.61,15,11,0
1691,3890,4748,7,85.27,10.72,2046.92,6,8,0
1692,3017,2812,4,256.21,27.72,2683.69,9,12,1
1693,4798,2777,6,170.87,12.43,2427.84,18,13,0
1694,4452,3804,9,112.08,25.92,1150.2,3,7,0
1695,2908,4553,1,35.47,16.61,846.73,2,3,0
1696,3388,4525,9,411.91,7.73,460.78,13,6,0
1697,807,4388,4,343.87,2.93,2852.38,11,10,0
1698,3975,4412,1,144.06,20.91,266.44,5,3,0
1699,1148,2025,8,197.64,6.72,2313.65,5,1,0
1700,717,376,8,276.31,17.3,1165.19,12,4,0
1701,3236,2962,9,164.01,11.78,1404.39,2,11,1
1702,4620,455,1,97.73,20.1,372.27,18,7,0
1703,1352,216,2,109.28,18.66,364.71,10,9,0
1704,4592,2083,6,426.08,18.24,1060.2,18,7,0
1705,4661,4630,5,244.91,15.47,2142.28,4,3,0
1706,1213,2971,3,238.39,20.67,811.43,7,2,0
1707,3951,1410,3,196.86,21.42,2091.9,3,12,0
1708,3194,715,9,362.73,6.32,2989.9,5,4,0
1709,236,1434,1,415.67,17.88,1279.74,1,11,0
1710,23,3463,4,361.68,0.4,2807.19,7,13,0
1711,2018,2259,7,244.9,15.5,247.46,12,2,0
1712,3863,339,5,104.25,23.82,947.24,16,2,0
1713,742,2762,9,273.21,1.81,1801.0,7,10,0
1714,285,3905,8,364.53,9.68,652.22,8,5,0
1715,3506,4561,1,209.57,1.09,1125.95,15,13,1
1716,3222,3402,8,495.46,16.97,1359.55,6,2,1
1717,3596,2709,5,467.86,27.79,2025.71,5,12,1
1718,848,913,6,466.68,9.73,661.59,16,1,0
1719,193,4778,1,298.82,10.96,1064.68,20,3,0
1720,4979,2988,5,278.62,6.39,2864.42,12,3,1
1721,926,2987,4,269.25,22.09,805.91,10,13,1
1722,2084,2838,9,237.3,15.18,2208.5,12,2,0
1723,746,4958,4,84.72,8.29,2614.22,12,2,0
1724,3110,3325,6,439.01,1.28,2017.22,2,12,0
1725,3839,3108,3,409.75,25.58,2367.88,7,7,0
1726,4794,4689,9,372.69,20.75,2952.28,5,3,0
1727,3638,2545,8,346.5,29.31,1002.22,18,10,0
1728,4861,4406,9,235.91,16.85,781.92,18,3,0
1729,2892,987,6,497.8,28.77,1356.51,16,6,0
1730,266,1057,8,223.2,20.89,1918.58,2,11,0
1731,2105,1156,1,135.01,12.92,330.43,8,2,0
1732,3276,2588,1,170.11,7.02,166.7,19,3,0
1733,4941,460,4,359.02,1.79,421.44,6,11,0
1734,2127,2036,1,154.06,0.15,509.19,13,8,0
1735,821,2154,7,335.97,24.93,127.43,7,12,0
1736,1613,4721,4,356.82,18.7,1780.94,20,8,0
1737,1712,4385,1,452.92,5.6,1745.36,5,13,0
1738,2859,4201,1,232.58,20.57,1443.28,17,13,0
1739,2642,1273,6,247.37,27.51,400.82,4,12,0
1740,1319,3386,6,39.13,1.69,2840.29,1,10,0
1741,393,3048,6,91.89,24.13,2119.24,6,3,0
1742,4740,1074,9,129.98,25.06,313.27,6,14,0
1743,3448,3457,7,466.4,19.56,1734.03,3,6,0
1744,3839,4632,7,322.25,28.09,128.92,10,8,0
1745,1628,1171,1,451.6,28.99,1219.65,11,6,0
1746,24,2962,8,159.55,23.19,2426.44,14,2,0
1747,2045,3168,6,168.22,5.05,1598.57,4,7,0
1748,2628,2476,5,251.85,2.49,297.09,7,6,0
1749,3516,3462,6,331.51,12.7,2541.68,10,6,0
1750,3740,209,9,77.82,12.04,232.75,1,9,0
1751,1940,2060,4,90.69,4.3,1466.66,9,3,0
1752,1343,103,7,402.36,1.2,1546.35,10,1,0
1753,4829,4288,3,431.96,7.46,2323.17,3,4,0
1754,2913,3768,2,8.41,8.66,2957.09,9,1,0
1755,1301,311,3,356.27,27.7,1202.68,18,5,0
1756,1364,2355,7,182.42,29.4,1925.97,3,14,0
1757,4864,3648,6,174.93,29.56,1565.72,7,6,0
1758,3873,352,3,280.84,24.37,248.35,16,8,0
1759,4128,4995,4,378.61,23.14,2393.86,10,3,0
1760,1065,2138,1,464.36,28.15,1572.97,7,3,0
1761,3370,4300,7,10.21,10.21,1823.85,7,12,0
1762,1941,3890,5,136.83,16.15,1022.09,5,3,0
1763,3007,924,1,196.86,17.63,2745.28,11,4,0
1764,3526,4570,4,43.76,17.25,2065.43,7,3,0
1765,2958,3974,4,22.58,12.96,1077.42,7,9,0
1766,2646,1285,7,496.8,29.27,1495.45,4,11,0
1767,4575,2999,6,324.69,9.58,923.89,12,12,0
1768,4712,4450,4,137.87,6.64,1920.14,2,14,0
1769,3738,2043,5,190.94,22.15,2428.28,20,14,0
1770,436,2303,2,355.05,27.55,1035.16,8,8,0
1771,91,3894,7,76.88,29.05,2457.27,12,9,0
1772,989,446,9,215.33,24.11,2781.42,1,6,0
1773,1872,2147,9,432.37,11.5,1191.13,15,6,1
1774,4280,449,7,139.28,24.43,700.95,8,4,0
1775,4104,68,7,90.51,22.88,2830.94,7,6,0
1776,3331,891,8,443.06,12.08,173.71,6,13,0
1777,1858,3021,5,475.26,3.14,1455.19,5,9,0
1778,3457,872,1,440.74,25.62,2339.95,14,5,0
1779,2015,949,3,461.56,9.17,147.29,1,6,0
1780,4688,1557,3,206.79,3.39,1924.83,1,6,0
1781,816,1620,3,236.83,29.6,2518.71,11,12,0
1782,1987,96,5,312.22,27.78,901.15,19,13,0
1783,4095,3417,7,34.05,22.7,937.87,5,8,0
1784,4391,1351,9,342.48,2.02,111.11,14,11,0
1785,4934,1453,4,273.55,21.69,1657.53,15,9,0
1786,3305,862,8,469.04,19.82,193.71,9,9,0
1787,1572,343,6,274.34,7.39,16.64,5,5,0
1788,2634,4793,3,495.55,13.76,389.47,3,13,0
1789,1015,3221,5,484.87,28.94,1309.64,14,1,0
1790,2535,1505,8,203.75,0.53,2242.68,11,4,0
1791,3906,3355,1,22.05,14.08,2028.6,13,5,0
1792,1517,3790,3,404.76,17.52,943.93,2,13,0
1793,2127,4648,8,427.03,26.05,969.75,16,6,0
1794,3455,3062,7,278.71,21.16,1976.24,6,4,1
1795,4290,2463,1,367.67,3.0,2124.94,11,4,0
1796,1563,2312,4,241.15,11.32,2171.41,14,9,0
1797,3250,3709,5,318.26,3.74,483.63,10,5,0
1798,1139,963,5,258.52,27.93,204.64,7,1,0
1799,3582,163,5,242.53,20.74,1518.67,1,10,0
1800,1050,331,4,411.0,7.5,1202.05,8,7,0
1801,253,1780,9,93.84,4.24,2788.54,2,9,0
1802,2198,1008,1,215.17,3.71,27.22,3,8,0
1803,2498,2164,7,338.75,15.35,2428.74,12,9,0
1804,4496,3938,1,492.87,7.86,2975.72,3,4,0
1805,3353,2647,3,288.0,29.02,2552.64,17,6,1
1806,1936,4805,5,277.35,11.78,2446.18,8,1,0
1807,2391,3486,8,256.47,29.79,77.2,19,6,0
1808,3620,933,7,30.69,25.83,2597.57,4,11,0
1809,4081,656,7,327.18,27.17,1756.59,11,8,0
1810,1294,3527,5,482.11,11.67,1965.42,12,7,0
1811,1289,4725,7,362.64,3.64,1196.87,5,1,0
1812,4136,1792,3,163.19,25.19,2832.57,2,4,0
1813,3442,2050,4,330.18,0.15,1573.99,11,2,0
1814,2426,2222,4,254.44,13.45,1856.75,18,4,0
1815,2605,2053,2,334.97,4.4,634.65,15,12,0
1816,3073,557,5,498.77,27.07,1678.86,17,14,0
1817,413,2791,9,306.81,26.06,669.73,5,11,0
1818,4794,1021,2,14.53,4.13,352.51,19,10,0
1819,3887,655,1,130.53,16.55,1549.98,5,8,0
1820,1563,380,8,214.59,7.02,2539.86,8,3,0
1821,2007,554,5,39.53,15.44,2633.44,19,14,0
1822,1230,2434,4,234.06,29.3,2811.57,12,2,1
1823,2252,472,3,228.7,6.91,2809.46,4,3,0
1824,438,3741,7,439.18,1.96,2906.29,14,9,0
1825,4037,605,7,147.87,7.63,2168.0,16,2,0
1826,3682,725,9,206.88,29.53,343.47,3,1,0
1827,3255,153,4,121.86,2.45,1857.36,6,3,0
1828,3527,1430,3,400.84,1.13,1830.63,2,5,1
1829,938,4435,6,396.64,4.54,330.55,1,9,0
1830,2150,3262,6,472.66,24.19,2111.45,10,5,0
1831,1932,2701,5,416.72,14.14,1247.88,13,5,0
1832,3874,1408,2,404.25,10.15,219.97,2,12,0
1833,2512,3257,2,121.87,19.73,2805.82,18,2,0
1834,2262,2337,5,343.35,2.89,583.46,3,11,0
1835,4282,1279,3,25.73,20.9,380.62,5,14,0
1836,4877,2593,3,15.97,9.12,616.11,4,13,0
1837,1289,2360,8,155.45,25.7,2295.21,5,9,0
1838,1352,1420,1,435.26,21.73,2315.91,7,9,0
1839,4567,2926,5,141.34,26.33,266.38,15,12,1
1840,49,4823,5,464.85,5.54,1543.2,14,4,0
1841,3177,2299,9,114.15,4.45,2073.48,9,11,0
1842,632,2013,1,28.46,21.34,2052.05,14,8,0
1843,4125,3132,1,299.0,27.63,2016.1,18,7,0
1844,1329,2369,3,409.6,24.15,1278.67,8,14,1
1845,3763,3224,6,287.18,28.22,1233.33,12,11,0
1846,4275,4537,9,255.11,0.33,2758.97,10,1,0
1847,840,2083,7,222.28,5.36,2860.32,9,5,0
1848,2017,1719,9,359.41,18.56,537.34,2,1,1
1849,1479,2922,2,483.0,12.68,2986.55,16,13,0
1850,2921,2587,5,160.51,22.96,421.38,12,9,0
1851,1241,4696,1,174.67,2.02,2361.35,17,11,0
1852,3946,2563,8,38.11,18.92,321.8,4,6,0
1853,555,3713,3,86.79,27.88,1875.87,17,13,0
1854,4774,1343,7,265.4,6.89,1666.72,4,3,0
1855,3419,2428,1,161.13,20.43,2996.12,1,6,0
1856,1580,2141,6,410.76,10.31,1559.47,1,6,0
1857,3765,3757,9,312.97,11.13,1904.79,14,11,1
1858,700,2757,5,367.0,15.45,2164.25,4,1,0
1859,4938,555,7,223.64,9.1,2179.34,3,9,1
1860,240,1147,7,54.3,29.0,1916.74,1,4,0
1861,2814,1036,8,283.37,1.31,2356.05,19,3,0
1862,2523,988,5,133.3,22.0,2199.19,18,14,0
1863,3896,2763,4,263.55,2.44,1110.9,12,4,0
1864,1110,4221,1,60.23,25.62,372.58,4,2,0
1865,184,4390,8,390.71,14.31,2710.27,2,3,0
1866,753,291,6,202.7,6.71,39.21,14,12,0
1867,3476,4205,1,334.26,14.73,619.0,2,10,0
1868,1317,4368,5,248.74,28.66,1654.57,10,11,0
1869,420,997,2,236.05,4.91,2365.0,1,3,0
1870,376,1248,6,194.03,18.15,648.66,13,8,0
1871,821,1088,1,243.98,14.23,1908.07,2,10,0
1872,4291,3002,4,308.29,20.93,1140.27,5,7,0
1873,2412,2640,3,115.94,5.2,20.28,2,1,0
1874,547,4961,6,358.66,17.87,2148.25,1,2,1
1875,385,680,7,245.38,25.53,1878.72,20,8,0
1876,961,3476,5,310.31,0.77,175.97,13,14,0
1877,2074,677,8,238.94,24.08,2609.89,18,13,0
1878,3947,3303,3,86.03,14.24,519.07,8,11,0
1879,4720,893,3,167.25,5.75,2414.96,1,13,0
1880,3523,2634,2,173.6,18.25,1212.79,9,2,0
1881,2237,400,9,205.56,9.0,662.33,6,1,1
1882,360,3973,4,162.93,29.56,1760.47,19,5,1
1883,1403,1812,2,338.99,8.12,1358.83,8,14,1
1884,4269,4152,7,497.14,21.44,2702.36,8,4,0
1885,2640,3163,8,354.58,15.06,1936.17,19,4,0
1886,4847,1323,3,479.66,11.85,2462.77,17,11,1
1887,4714,4658,9,370.45,15.77,135.91,19,3,0
1888,3441,59,4,295.39,9.16,1431.33,7,9,0
1889,99,84,7,354.3,13.85,983.05,8,1,0
1890,1102,2957,9,409.28,11.25,487.82,19,6,0
1891,2977,1010,7,417.66,19.41,2922.95,2,4,0
1892,2441,3023,5,68.47,21.66,2072.8,8,9,0
1893,3987,3364,1,314.62,23.06,934.15,14,14,0
1894,4810,4659,2,84.18,23.58,1299.5,2,4,0
1895,2239,2075,7,366.36,10.61,1553.02,18,5,0
1896,437,3643,5,7.74,18.46,55.49,16,4,0
1897,2202,1334,9,322.43,15.19,2325.15,8,9,0
1898,922,1476,3,29.23,19.2,2424.35,18,9,0
1899,1934,4935,9,451.04,10.62,2181.31,7,12,0
1900,912,3848,6,373.34,5.74,1137.28,10,2,0
1901,2343,3087,3,460.8,21.78,307.62,19,10,0
1902,3102,2025,1,245.1,11.35,24.88,10,1,0
1903,1993,1309,9,6.39,21.95,1314.82,16,4,0
1904,3175,743,3,467.52,21.22,2849.57,13,10,0
1905,65,1940,2,137.92,29.8,1403.18,5,11,0
1906,4471,3265,1,170.6,10.97,2695.62,20,5,0
1907,231,3591,4,278.92,20.49,1789.01,17,5,0
1908,642,2046,7,112.43,20.8,1868.04,11,7,0
1909,2071,2543,3,480.13,28.16,2407.4,1,4,0
1910,1345,1290,6,69.18,14.97,871.6,13,2,0
1911,1641,2939,3,170.35,19.94,1593.7,1,4,0
1912,2090,4912,9,481.13,22.64,282.12,7,1,0
1913,3040,3142,7,495.73,29.68,2865.68,6,9,0
1914,735,2126,6,322.57,13.77,2983.52,13,11,1
1915,2864,2443,4,393.4,7.7,1715.19,14,9,1
1916,1842,1747,4,290.56,18.16,2765.73,8,4,0
1917,3029,4819,4,234.8,13.02,2507.63,3,5,0
1918,3163,3997,5,176.05,2.94,1581.79,5,13,0
1919,1825,2605,1,121.47,13.39,1865.22,16,10,1
1920,1552,1123,7,136.69,20.83,2190.02,12,9,0
1921,2175,3095,9,246.15,13.77,1001.22,8,10,0
1922,4869,1104,6,471.92,17.14,935.77,20,1,0
1923,3184,3574,2,435.66,21.29,2487.87,4,5,0
1924,270,4837,7,167.04,15.23,574.27,17,13,0
1925,4985,2620,3,476.28,2.9,716.68,5,6,0
1926,1360,3643,6,83.0,20.76,1780.99,10,11,0
1927,470,4353,9,273.86,5.83,1198.17,4,13,0
1928,1899,1780,8,346.29,21.48,402.17,7,1,1
1929,70,4325,6,471.2,9.2,2951.86,2,13,0
1930,2171,3088,5,121.5,16.11,1425.07,9,13,0
1931,1651,3033,4,157.46,1.93,2996.82,19,5,0
1932,1839,1046,8,62.9,8.58,1359.56,7,4,0
1933,3675,1483,6,171.43,27.74,2357.62,2,6,0
1934,4333,555,8,419.64,15.75,2114.64,1,2,0
1935,3292,63,9,210.9,27.23,985.33,10,12,0
1936,3937,4997,4,494.44,28.19,259.04,18,3,0
1937,1674,1388,2,201.34,8.31,463.61,6,6,0
1938,4152,3609,7,360.27,27.18,124.41,17,6,0
1939,3851,2741,8,202.86,19.73,1974.79,14,8,0
1940,606,2704,4,122.98,16.32,206.01,17,9,0
1941,2766,1760,2,93.22,12.16,895.29,15,4,0
1942,1415,605,9,91.0,7.57,352.67,8,9,0
1943,2748,1494,3,324.76,11.98,1754.8,17,3,0
1944,2099,3017,3,41.41,19.61,2107.58,19,6,1
1945,1251,2487,9,321.01,10.89,1342.13,5,10,0
1946,905,4455,8,210.65,10.57,2874.16,19,9,1
1947,3364,4436,4,333.21,16.33,814.3,6,2,0
1948,1289,1861,4,15.98,1.36,2976.55,1,3,0
1949,1312,4935,1,73.15,18.36,1759.5,8,14,0
1950,750,360,1,436.89,8.78,2582.63,1,10,0
1951,346,3894,9,499.96,14.76,368.76,7,3,0
1952,1171,4920,1,421.85,24.88,2951.16,3,5,0
1953,885,1486,2,67.23,23.77,2267.6,8,14,0
1954,1067,3385,7,104.61,8.75,1787.95,7,11,0
1955,1344,3025,2,92.27,1.51,24.54,13,3,1
1956,2701,1406,4,434.55,11.35,22.6,17,2,0
1957,3310,3088,2,414.4,3.52,515.02,3,7,0
1958,1162,3817,3,208.68,12.96,1227.54,16,9,0
1959,1712,1867,6,66.37,24.84,894.76,11,5,0
1960,628,3140,7,444.84,9.72,2550.73,2,4,0
1961,2310,3803,2,293.12,24.38,2256.74,13,14,0
1962,1456,4703,9,488.66,29.07,2676.87,10,4,0
1963,3784,4399,2,144.68,20.34,1128.08,14,1,0
1964,64,4296,4,23.51,25.49,2362.38,9,9,0
1965,2430,4424,5,491.25,25.28,2529.77,19,13,0
1966,463,3990,8,179.75,0.6,2991.3,3,11,0
1967,2546,4520,4,226.86,19.87,2333.15,19,9,0
1968,3400,4038,1,48.12,23.13,2577.37,12,13,0
1969,2057,2726,7,298.55,13.33,918.59,14,1,0
1970,2269,327,9,133.74,25.38,2012.77,4,14,0
1971,1559,4370,5,342.25,19.92,1988.17,16,3,1
1972,2359,537,2,381.23,20.55,1754.4,10,6,0
1973,924,579,9,147.42,12.24,2890.56,3,1,0
1974,4527,4090,3,223.54,26.51,1257.92,10,5,0
1975,236,4501,2,175.78,11.37,2605.2,4,3,0
1976,2290,4191,4,489.63,4.4,177.32,15,3,0
1977,3730,1450,4,424.85,9.43,1234.77,20,14,0
1978,4520,592,5,213.57,12.04,228.08,3,1,0
1979,4242,4404,1,259.28,22.58,1786.33,17,10,0
1980,3530,320,1,492.09,2.61,1781.18,12,2,1
1981,4103,2902,7,139.68,19.75,1046.67,5,8,0
1982,3714,1149,5,443.19,15.37,2719.27,17,14,0
1983,4818,4526,6,471.08,9.49,495.8,8,8,0
1984,1843,1067,7,232.69,11.85,1398.17,14,6,0
1985,1955,831,1,127.57,20.95,1774.28,15,10,0
1986,1894,4481,5,81.87,18.04,602.77,8,1,0
1987,1677,1690,8,41.03,2.14,2459.74,17,1,1
1988,4725,714,3,94.92,2.98,1372.23,20,14,0
1989,938,3865,2,171.67,21.09,1574.25,13,9,0
1990,1981,3071,2,387.88,26.39,1225.25,6,12,0
1991,2379,89,4,197.24,4.83,1822.08,1,4,0
1992,959,1668,7,184.84,17.86,2443.83,14,7,0
1993,1913,3922,2,423.01,6.18,1012.31,10,5,1
1994,1428,4680,6,299.29,29.53,920.06,18,7,0
1995,1808,1287,7,232.77,18.85,2736.57,18,13,0
1996,4643,2438,9,316.62,24.5,2997.81,6,6,0
1997,3822,1962,7,282.33,8.69,691.15,17,11,0
1998,4063,4524,1,224.99,10.15,658.98,4,13,0
1999,2468,2709,8,202.81,4.37,452.51,17,5,0
2000,14,4726,3,443.07,20.39,885.35,2,4,0
2001,1963,3581,7,96.27,29.45,1494.14,4,10,0
2002,2124,998,6,83.1,14.71,24.49,17,13,1
2003,4273,2577,3,401.37,2.89,730.56,15,5,0
2004,3056,4495,2,64.69,0.4,2577.03,4,13,0
2005,513,1988,4,485.05,21.25,380.33,1,13,0
2006,562,4809,1,143.09,5.38,2515.51,20,4,0
2007,2251,1964,7,427.37,28.03,1684.36,8,10,1
2008,2,2337,3,325.34,22.02,803.08,9,14,0
2009,80,3963,2,405.52,5.61,1373.56,10,7,0
2010,3227,175,5,202.87,27.07,520.92,12,12,0
2011,1178,4459,7,105.56,6.64,1792.12,7,12,1
2012,1099,3713,1,474.32,28.66,254.37,5,2,0
2013,263,1909,1,394.48,8.62,1836.99,8,9,0
2014,1702,585,8,79.27,3.76,1430.36,18,5,0
2015,1830,1315,5,224.11,17.13,13.38,13,13,0
2016,1716,2593,8,168.55,17.86,2787.79,9,12,0
2017,3512,4618,3,81.55,18.85,98.59,5,3,0
2018,2354,3773,2,298.25,8.14,2556.99,10,5,0
2019,4552,1446,7,371.22,11.14,772.61,7,9,0
2020,314,1659,6,120.62,29.75,2946.39,16,12,0
2021,3420,4292,4,277.18,11.98,2999.15,2,2,0
2022,4893,4947,7,104.41,3.06,707.65,10,8,0
2023,262,1676,9,332.19,12.79,763.85,10,1,0
2024,2205,4699,9,350.98,5.72,2545.69,13,7,0
2025,4431,3488,3,253.73,4.46,430.4,2,11,0
2026,2060,1621,1,333.99,11.47,20.1,5,14,0
2027,896,4406,4,350.91,10.32,1893.41,4,7,0
2028,2566,4037,1,456.59,3.5,823.03,11,7,0
2029,3643,4211,7,418.3,0.51,1112.73,14,7,0
2030,948,3060,2,411.95,18.99,1348.05,20,3,0
2031,1061,3591,8,15.76,7.19,804.87,15,3,0
2032,3655,1358,5,135.1,25.7,364.92,5,2,0
2033,1128,1061,1,100.6,9.28,2126.34,12,9,0
2034,2734,1330,2,496.95,16.35,1483.87,17,11,0
2035,3524,2429,4,284.14,6.64,2308.39,2,3,0
2036,2613,1413,3,91.18,5.54,2721.34,2,6,0
2037,522,4656,5,287.37,28.34,686.27,17,4,0
2038,3149,265,4,348.63,20.33,2685.76,1,10,0
2039,7,2740,2,412.54,28.49,2870.17,5,11,0
2040,871,235,9,143.07,6.0,899.98,13,10,0
2041,1780,334,7,281.1,22.46,2564.41,17,3,0
2042,893,3260,5,154.4,6.71,825.37,11,5,0
2043,3189,1283,4,227.83,22.48,2512.81,20,5,1
2044,154,1716,5,206.5,24.92,2722.5,20,1,1
2045,4358,1692,2,110.92,6.41,2903.89,12,7,0
2046,3922,843,8,150.17,11.0,1725.11,20,8,0
2047,4454,1233,2,132.23,18.16,1645.65,7,7,0
2048,10,3154,8,406.68,27.32,313.16,5,1,0
2049,4968,721,5,77.02,0.82,1622.98,11,6,0
2050,3340,665,4,486.15,16.75,2519.29,9,14,0
2051,3101,469,7,203.89,4.12,37.33,11,10,0
2052,1883,4363,1,116.71,12.74,2727.1,6,2,0
2053,1868,2052,7,382.53,16.02,1732.81,18,12,0
2054,1790,2995,5,50.57,23.68,1930.82,15,10,0
2055,4338,2665,6,408.57,29.94,2192.4,17,1,0
2056,4698,3496,5,158.85,16.8,2786.08,12,8,0
2057,4979,4167,7,90.03,12.92,2086.1,19,4,0
2058,1550,1298,1,423.17,15.23,1325.33,5,3,0
2059,679,531,2,299.68,18.05,2577.63,5,1,0
2060,4296,548,6,271.55,2.53,2853.09,7,11,0
2061,1726,757,7,152.91,2.16,1867.41,4,9,0
2062,2511,3292,8,252.8,10.32,2297.39,1,8,0
2063,1385,4268,4,391.62,1.78,1661.79,17,8,0
2064,995,4839,3,241.15,14.86,342.05,11,8,0
2065,4853,1324,9,317.31,7.74,1836.64,4,5,0
2066,340,932,2,24.23,1.58,1713.65,18,5,0
2067,3334,1467,1,298.51,1.54,1505.94,11,12,0
2068,3357,1438,6,119.28,12.29,1697.69,18,8,1
2069,1719,3920,3,368.95,9.93,1023.86,18,6,0
2070,2664,596,7,160.22,24.43,2406.32,4,8,0
2071,2627,125,8,150.65,3.92,736.9,1,2,0
2072,2596,4142,2,210.21,0.82,1301.86,5,12,0
2073,1393,4997,7,63.26,1.81,2143.46,18,2,0
2074,37,3500,5,378.02,9.96,1691.26,17,6,0
2075,3066,1238,5,315.9,18.19,400.21,2,12,0
2076,4544,4930,5,143.92,15.0,1491.34,4,11,0
2077,4281,634,5,387.36,17.1,2243.27,20,4,0
2078,4802,1522,5,480.95,18.81,220.45,19,2,0
2079,1785,1466,7,429.25,9.28,2556.47,18,11,0
2080,1911,3395,8,210.05,27.27,1538.56,11,7,0
2081,4454,1884,4,150.75,0.27,1589.54,13,3,0
2082,3217,586,7,9.02,5.38,1696.38,15,12,0
2083,2877,607,9,133.1,19.38,738.26,11,9,0
2084,669,429,2,62.34,29.19,1148.49,1,6,0
2085,1101,2480,9,414.92,4.57,2009.99,17,13,0
2086,2197,631,6,389.82,21.21,1191.03,11,13,0
2087,1381,1106,9,238.01,7.38,2814.24,10,12,0
2088,3909,1036,7,62.94,6.02,2719.97,12,9,0
2089,3635,2999,5,262.18,9.15,536.24,15,11,0
2090,1820,2402,5,267.61,5.09,603.72,5,3,0
2091,1023,45,1,317.43,15.73,1238.95,9,8,0
2092,678,2652,3,265.23,28.43,1753.62,13,14,0
2093,2499,1471,6,54.28,27.68,2648.41,6,8,0
2094,2552,4288,2,321.31,16.04,385.52,1,10,0
2095,3190,684,6,495.32,22.2,2388.17,8,10,0
2096,4579,3855,5,318.57,5.94,373.09,15,9,0
2097,1081,1425,1,184.64,16.69,1670.52,5,12,0
2098,389,3046,3,312.81,23.29,1742.87,5,4,0
2099,2901,3389,1,281.6,9.68,2892.4,17,10,0
2100,3870,2970,7,52.03,6.28,2257.99,18,5,0
2101,2119,756,7,318.89,8.72,2172.83,13,7,0
2102,1383,1113,1,328.2,8.29,84.81,7,9,0
2103,2051,2971,8,178.21,8.13,2271.12,1,12,0
2104,1129,4310,7,153.92,1.93,2037.56,16,8,0
2105,2632,152,3,251.15,14.96,2040.75,5,7,1
2106,1685,2067,2,76.71,4.8,161.47,16,3,0
2107,914,2089,9,50.51,26.97,1181.81,3,14,0
2108,2490,1747,7,378.63,24.04,353.4,11,3,0
2109,3082,4591,6,95.54,27.31,2736.95,9,4,0
2110,1556,4457,5,127.97,26.18,1106.92,12,1,0
2111,2536,2189,5,193.67,10.7,2629.9,15,13,0
2112,3185,4063,3,360.86,23.2,960.04,11,13,0
2113,3101,2114,5,285.43,14.95,2016.78,13,7,0
2114,350,1883,8,231.5,7.67,38.27,6,14,0
2115,2212,2112,2,492.18,10.84,2095.92,14,12,0
2116,1056,1437,3,238.11,17.15,2094.87,5,9,0
2117,865,214,3,295.61,25.36,422.12,19,5,1
2118,452,1310,6,45.93,0.37,1347.89,16,12,0
2119,4038,4681,1,139.55,13.23,2052.81,13,10,0
2120,2085,2757,5,149.96,0.17,1597.2,14,10,0
2121,2079,612,9,115.62,8.62,2776.9,4,6,0
2122,644,4109,1,151.67,12.3,640.46,6,5,0
2123,1679,3951,6,244.4,13.97,2895.58,7,6,0
2124,3658,1154,7,428.86,22.21,1484.01,18,1,1
2125,1286,440,1,324.17,21.97,2999.26,19,6,0
2126,3222,2489,6,400.04,9.36,1284.78,7,8,0
2127,1854,865,4,246.48,11.0,2607.45,10,5,0
2128,991,2306,4,286.13,7.78,2510.07,17,1,0
2129,912,4221,6,39.28,11.74,1621.34,1,5,0
2130,174,2828,8,75.01,10.18,2290.41,6,11,0
2131,4538,2108,3,416.43,19.94,2230.97,12,10,0
2132,2947,2488,7,496.43,3.91,406.82,17,14,1
2133,4915,2780,4,392.51,0.86,2205.99,17,2,0
2134,1290,528,3,102.4,0.59,2183.36,5,1,0
2135,3630,723,3,17.14,28.96,1296.94,17,5,1
2136,3808,1483,6,24.55,7.39,469.62,14,10,1
2137,2182,1198,8,137.84,21.97,1359.14,4,8,0
2138,4204,287,1,441.07,21.59,2243.25,5,4,0
2139,2720,2049,4,110.56,25.09,2640.08,8,5,0
2140,2668,542,1,323.13,11.64,1113.17,6,9,0
2141,1756,4053,8,73.47,19.44,1020.91,8,9,0
2142,3294,3023,5,354.74,10.89,598.41,5,4,0
2143,2922,1552,3,77.8,7.03,1106.65,14,11,0
2144,3583,3140,8,195.3,29.59,724.37,20,6,0
2145,2257,3160,9,107.0,27.1,1016.88,1,2,0
2146,4828,4264,5,141.95,13.93,1626.23,17,3,0
2147,2890,1623,1,356.39,18.24,1708.05,3,14,0
2148,691,4113,6,283.02,29.08,2227.25,5,1,0
2149,3679,2042,5,54.9,10.28,2949.22,20,1,0
2150,2298,4707,6,418.06,25.22,277.77,8,6,0
2151,822,2842,4,303.75,11.89,714.44,8,6,0
2152,2452,463,7,144.76,26.19,1235.49,18,5,0
2153,3421,2459,5,202.53,14.6,2903.16,6,1,0
2154,3365,1352,7,441.6,15.98,851.0,9,10,0
2155,2169,3317,2,166.18,22.69,2632.92,12,2,0
2156,2022,2165,3,143.33,26.44,1223.87,18,9,0
2157,566,3528,1,109.23,7.95,2876.51,20,7,0
2158,975,3059,3,395.04,22.56,118.5,10,11,0
2159,2135,2497,8,131.37,28.47,733.46,13,13,0
2160,2525,1305,5,239.72,0.68,126.62,9,8,0
2161,626,483,9,9.95,4.7,2257.5,2,8,0
2162,4354,3473,1,479.75,10.63,1959.29,5,1,0
2163,1531,892,5,417.43,23.59,703.81,1,13,0
