order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_cost,discount,tax_amount,sales_rep_id
1290,1973,2023-10-03,Cancelled,Card,Sylhet,18.0,0.13,13.49,66
1291,2949,2025-02-27,Returned,Card,Chattogram,18.5,0.07,20.06,30
1292,4223,2025-03-14,Returned,Cash,Dhaka,38.88,0.16,21.05,76
1293,4715,2024-07-03,Delivered,Card,Chattogram,30.74,0.01,25.39,39
1294,4930,2023-11-08,Delivered,Cash,Dhaka,18.73,0.22,13.6,64
1295,1423,2023-12-13,Pending,Card,Chattogram,37.73,0.16,21.51,57
1296,3374,2023-09-24,Returned,Cash,Rajshahi,43.32,0.28,39.61,63
1297,756,2023-10-01,Returned,Cash,Chattogram,12.52,0.03,8.82,7
1298,3769,2024-08-15,Pending,Card,Sylhet,2.19,0.22,6.53,86
1299,4872,2023-04-08,Returned,Mobile Banking,Dhaka,14.43,0.09,33.78,72
1300,3837,2024-07-10,Cancelled,Mobile Banking,Rajshahi,34.05,0.11,16.71,87
1301,3973,2024-10-27,Pending,Card,Rajshahi,45.85,0.1,33.95,23
1302,4169,2025-06-12,Delivered,Card,Chattogram,43.29,0.11,17.28,76
1303,4475,2023-11-11,Cancelled,Mobile Banking,Rajshahi,11.89,0.13,1.36,6
1304,2993,2023-05-14,Returned,Cash,Khulna,44.17,0.01,15.31,58
1305,492,2024-07-08,Delivered,Mobile Banking,Khulna,40.73,0.25,24.6,14
1306,684,2023-04-04,Returned,Mobile Banking,Khulna,36.99,0.26,18.18,28
1307,1976,2023-06-29,Returned,Mobile Banking,Chattogram,34.72,0.01,18.64,5
1308,304,2025-05-20,Delivered,Cash,Dhaka,40.55,0.23,39.93,68
1309,3998,2023-09-13,Delivered,Mobile Banking,Chattogram,43.22,0.02,21.99,56
1310,1953,2025-01-23,Cancelled,Card,Sylhet,41.14,0.24,28.03,25
1311,3570,2025-01-05,Returned,Card,Rajshahi,6.97,0.18,28.98,27
1312,4005,2023-01-17,Pending,Cash,Khulna,36.39,0.09,0.51,60
1313,1261,2025-04-24,Pending,Card,Chattogram,42.22,0.18,22.32,4
1314,1031,2024-09-20,Pending,Cash,Chattogram,10.1,0.15,38.54,29
1315,4352,2024-07-11,Returned,Mobile Banking,Rajshahi,11.48,0.19,30.16,91
1316,1195,2024-11-11,Returned,Mobile Banking,Chattogram,39.51,0.14,13.95,7
1317,3360,2023-05-21,Delivered,Card,Khulna,17.85,0.23,14.9,32
1318,234,2024-01-25,Cancelled,Card,Rajshahi,20.59,0.01,12.49,20
1319,2921,2024-12-26,Returned,Mobile Banking,Dhaka,19.48,0.1,25.39,64
1320,1719,2025-01-06,Pending,Mobile Banking,Khulna,11.43,0.17,4.34,43
1321,493,2025-06-18,Returned,Card,Sylhet,47.0,0.18,11.96,100
1322,3283,2024-11-20,Cancelled,Cash,Sylhet,40.49,0.05,20.18,30
1323,2015,2023-02-17,Returned,Cash,Rajshahi,13.28,0.02,21.64,60
1324,4325,2024-09-02,Cancelled,Cash,Khulna,6.2,0.01,24.49,93
1325,345,2025-03-05,Delivered,Card,Khulna,19.26,0.12,31.99,28
1326,265,2023-09-19,Cancelled,Cash,Khulna,21.35,0.1,6.95,40
1327,3576,2024-07-23,Pending,Cash,Sylhet,1.35,0.17,9.39,67
1328,4840,2023-09-10,Returned,Mobile Banking,Rajshahi,44.47,0.13,34.96,91
1329,1673,2024-12-03,Returned,Mobile Banking,Sylhet,42.71,0.12,33.33,85
1330,3648,2024-05-27,Pending,Mobile Banking,Chattogram,42.66,0.25,32.95,37
1331,429,2025-01-16,Cancelled,Mobile Banking,Dhaka,40.48,0.19,8.74,99
1332,3163,2025-03-06,Returned,Mobile Banking,Sylhet,36.92,0.19,2.8,59
1333,2911,2025-03-07,Returned,Card,Rajshahi,32.09,0.11,21.17,20
1334,454,2025-05-13,Cancelled,Cash,Sylhet,48.05,0.23,34.87,63
1335,349,2023-06-05,Cancelled,Cash,Chattogram,35.87,0.05,9.88,73
1336,422,2024-08-25,Cancelled,Card,Chattogram,31.88,0.12,36.22,35
1337,2763,2023-07-29,Returned,Cash,Chattogram,39.65,0.01,6.09,58
1338,4782,2023-11-20,Pending,Cash,Chattogram,13.07,0.03,12.27,10
1339,582,2025-01-11,Pending,Cash,Dhaka,48.39,0.02,12.28,59
1340,2663,2025-02-03,Delivered,Mobile Banking,Khulna,1.94,0.13,6.47,21
1341,4259,2025-01-24,Cancelled,Mobile Banking,Chattogram,32.77,0.21,34.97,43
1342,2352,2023-02-10,Pending,Card,Dhaka,4.78,0.09,16.8,43
1343,2367,2023-12-28,Cancelled,Mobile Banking,Sylhet,42.81,0.01,8.03,88
1344,1030,2024-01-07,Returned,Cash,Chattogram,48.41,0.21,6.32,1
1345,1325,2024-02-20,Pending,Card,Sylhet,21.02,0.06,17.13,46
1346,101,2024-09-26,Returned,Cash,Sylhet,43.0,0.22,1.18,31
1347,416,2024-12-09,Delivered,Cash,Rajshahi,17.45,0.0,5.28,63
1348,1384,2024-10-23,Pending,Card,Dhaka,8.81,0.09,0.65,46
1349,2434,2024-01-12,Pending,Cash,Dhaka,14.56,0.19,1.46,23
1350,1044,2025-01-21,Delivered,Card,Chattogram,15.79,0.26,39.9,18
1351,1747,2023-11-09,Cancelled,Card,Chattogram,31.9,0.23,18.23,62
1352,4492,2023-10-05,Pending,Cash,Chattogram,40.01,0.13,29.29,27
1353,4444,2023-11-18,Delivered,Cash,Dhaka,11.06,0.22,29.61,44
1354,1289,2024-07-08,Returned,Cash,Sylhet,5.32,0.16,35.28,46
1355,4861,2023-02-03,Delivered,Cash,Sylhet,11.86,0.24,4.6,61
1356,4140,2023-04-24,Returned,Card,Chattogram,15.53,0.23,21.26,12
1357,4171,2023-01-02,Delivered,Mobile Banking,Sylhet,14.71,0.29,13.21,99
1358,4149,2025-01-19,Pending,Cash,Chattogram,11.78,0.03,22.17,16
1359,3955,2025-01-28,Cancelled,Card,Khulna,23.83,0.1,13.62,21
1360,38,2024-07-24,Pending,Mobile Banking,Sylhet,42.94,0.06,7.75,91
1361,766,2023-02-05,Pending,Card,Dhaka,5.92,0.19,27.08,100
1362,3878,2025-01-13,Returned,Mobile Banking,Rajshahi,43.24,0.2,2.02,64
1363,2465,2023-01-08,Pending,Mobile Banking,Dhaka,25.35,0.06,35.87,13
1364,4807,2023-06-10,Delivered,Mobile Banking,Dhaka,33.36,0.13,6.28,50
1365,4844,2025-03-11,Cancelled,Cash,Rajshahi,40.95,0.18,24.8,8
1366,2892,2024-03-27,Pending,Mobile Banking,Chattogram,15.91,0.2,30.29,56
1367,116,2024-06-13,Cancelled,Mobile Banking,Sylhet,47.76,0.03,3.38,56
1368,279,2024-07-29,Returned,Card,Dhaka,5.1,0.28,36.18,8
1369,454,2024-07-26,Pending,Cash,Sylhet,26.86,0.01,14.57,80
1370,3214,2023-03-24,Cancelled,Card,Rajshahi,13.49,0.29,39.87,87
1371,4704,2023-01-10,Delivered,Cash,Rajshahi,20.99,0.09,3.22,45
1372,4465,2024-03-09,Cancelled,Cash,Sylhet,22.99,0.09,28.81,98
1373,4466,2024-09-09,Delivered,Cash,Sylhet,45.81,0.13,6.85,24
1374,301,2023-08-21,Delivered,Mobile Banking,Rajshahi,22.64,0.21,16.41,21
1375,717,2023-08-10,Returned,Cash,Chattogram,35.2,0.05,18.01,13
1376,1376,2025-02-28,Cancelled,Cash,Sylhet,47.64,0.08,16.54,50
1377,195,2024-07-04,Pending,Cash,Khulna,25.23,0.29,13.83,51
1378,1329,2025-05-19,Pending,Cash,Khulna,21.01,0.26,30.8,4
1379,4354,2023-11-17,Pending,Card,Sylhet,48.68,0.06,32.89,93
1380,1980,2025-03-08,Pending,Mobile Banking,Dhaka,41.56,0.17,13.76,60
1381,1558,2024-10-06,Cancelled,Cash,Rajshahi,47.05,0.06,19.56,68
1382,3125,2025-01-24,Returned,Mobile Banking,Chattogram,20.46,0.17,17.16,21
1383,4883,2025-05-28,Pending,Mobile Banking,Khulna,35.12,0.11,23.94,34
1384,529,2023-10-09,Pending,Cash,Khulna,13.23,0.11,6.44,73
1385,498,2023-04-30,Delivered,Cash,Dhaka,43.43,0.19,32.32,25
1386,1811,2023-03-04,Cancelled,Mobile Banking,Sylhet,46.72,0.08,31.98,85
1387,2846,2024-11-16,Delivered,Mobile Banking,Dhaka,14.13,0.12,23.82,4
1388,2126,2024-06-26,Delivered,Card,Chattogram,6.14,0.28,29.97,64
1389,320,2025-01-12,Returned,Mobile Banking,Sylhet,10.84,0.23,39.55,80
1390,3364,2023-06-18,Pending,Cash,Khulna,32.01,0.11,36.94,25
1391,2570,2024-10-13,Pending,Mobile Banking,Khulna,14.34,0.07,24.65,40
1392,3387,2023-09-30,Cancelled,Cash,Rajshahi,32.29,0.2,20.7,7
1393,4710,2024-10-19,Delivered,Card,Chattogram,18.16,0.24,21.61,45
1394,4726,2024-12-06,Pending,Cash,Khulna,45.92,0.26,18.93,5
1395,2717,2024-01-04,Returned,Cash,Dhaka,23.18,0.17,19.47,40
1396,3339,2024-04-16,Delivered,Mobile Banking,Khulna,25.38,0.16,29.42,21
1397,245,2025-05-09,Returned,Mobile Banking,Dhaka,18.06,0.22,39.69,34
1398,2720,2025-01-25,Returned,Cash,Dhaka,4.58,0.05,2.29,48
1399,870,2023-10-22,Returned,Card,Sylhet,25.19,0.26,9.59,22
1400,1460,2023-03-15,Pending,Cash,Sylhet,38.94,0.02,8.8,91
1401,4110,2025-05-28,Returned,Cash,Khulna,47.7,0.18,33.4,61
1402,671,2024-04-03,Returned,Cash,Khulna,4.75,0.18,17.08,74
1403,4737,2024-10-09,Pending,Cash,Dhaka,40.07,0.09,21.24,79
1404,686,2024-08-25,Pending,Card,Sylhet,14.09,0.01,19.03,3
1405,1975,2024-06-21,Pending,Cash,Khulna,41.32,0.22,34.22,77
1406,1012,2024-08-10,Cancelled,Cash,Sylhet,17.76,0.01,20.24,90
1407,1385,2024-06-30,Delivered,Cash,Chattogram,6.61,0.05,26.88,56
1408,4139,2025-04-04,Delivered,Mobile Banking,Dhaka,30.99,0.16,1.27,65
1409,911,2023-07-26,Cancelled,Mobile Banking,Sylhet,44.8,0.28,26.27,73
1410,1318,2025-02-27,Cancelled,Card,Khulna,9.9,0.02,10.02,39
1411,3127,2023-06-14,Cancelled,Card,Dhaka,2.07,0.17,34.74,26
1412,567,2023-05-04,Pending,Cash,Rajshahi,44.31,0.1,30.19,18
1413,3918,2025-01-03,Returned,Card,Dhaka,35.19,0.2,4.82,72
1414,1466,2023-09-30,Pending,Cash,Chattogram,40.63,0.29,4.59,15
1415,4203,2024-01-17,Returned,Card,Dhaka,3.93,0.08,12.07,46
1416,1208,2024-04-18,Delivered,Mobile Banking,Sylhet,44.63,0.29,5.47,22
1417,3571,2023-12-20,Returned,Cash,Sylhet,21.54,0.26,29.74,38
1418,2466,2023-04-07,Cancelled,Cash,Khulna,44.98,0.18,39.48,46
1419,4145,2023-03-23,Delivered,Mobile Banking,Khulna,4.18,0.23,26.38,4
1420,4349,2024-06-20,Returned,Card,Dhaka,44.36,0.26,10.34,21
1421,3927,2023-12-27,Cancelled,Cash,Dhaka,34.0,0.24,22.79,80
1422,3141,2023-03-02,Returned,Mobile Banking,Dhaka,28.16,0.1,32.32,46
1423,3514,2023-04-04,Returned,Card,Sylhet,4.03,0.24,38.51,89
1424,4011,2025-03-15,Returned,Card,Sylhet,34.73,0.09,0.7,23
1425,2878,2023-12-31,Delivered,Card,Rajshahi,30.29,0.26,21.19,17
1426,1401,2025-01-27,Returned,Cash,Rajshahi,36.59,0.08,18.4,96
1427,1569,2024-10-14,Cancelled,Mobile Banking,Rajshahi,36.12,0.17,16.87,66
1428,741,2025-06-07,Returned,Cash,Khulna,22.74,0.21,20.4,1
1429,700,2025-02-03,Cancelled,Card,Sylhet,11.03,0.13,16.44,73
1430,703,2023-10-23,Pending,Cash,Dhaka,46.03,0.23,14.09,90
1431,4389,2024-11-12,Delivered,Card,Dhaka,46.35,0.28,5.03,49
1432,956,2025-05-01,Pending,Card,Rajshahi,11.38,0.06,20.24,35
1433,874,2025-04-17,Pending,Mobile Banking,Khulna,31.9,0.01,32.93,60
1434,2409,2025-01-19,Delivered,Cash,Khulna,10.94,0.19,4.64,6
1435,4598,2023-06-19,Pending,Mobile Banking,Rajshahi,43.2,0.18,29.67,41
1436,3379,2025-05-12,Cancelled,Cash,Dhaka,5.81,0.1,11.08,73
1437,1821,2023-10-26,Cancelled,Cash,Khulna,49.52,0.24,15.56,84
1438,4745,2024-12-08,Cancelled,Cash,Chattogram,30.93,0.25,39.53,49
1439,4182,2025-06-14,Cancelled,Card,Rajshahi,2.12,0.1,27.17,26
1440,4392,2025-05-06,Pending,Mobile Banking,Dhaka,44.21,0.2,28.9,34
1441,3243,2024-10-29,Delivered,Mobile Banking,Chattogram,34.54,0.19,24.29,74
1442,1380,2024-09-02,Pending,Mobile Banking,Sylhet,35.17,0.1,13.23,94
1443,279,2025-03-19,Delivered,Card,Dhaka,14.48,0.29,27.17,4
1444,4348,2023-11-13,Delivered,Cash,Chattogram,17.5,0.1,18.56,98
1445,1032,2025-06-10,Pending,Cash,Sylhet,45.81,0.19,33.37,9
1446,4682,2024-10-06,Pending,Card,Khulna,32.11,0.11,23.06,69
1447,1344,2025-05-14,Cancelled,Cash,Dhaka,1.83,0.0,30.96,9
1448,605,2024-10-12,Delivered,Cash,Dhaka,17.04,0.03,34.02,25
1449,2656,2023-09-21,Delivered,Mobile Banking,Khulna,30.33,0.07,32.93,40
1450,592,2024-10-22,Returned,Card,Dhaka,8.25,0.24,16.38,67
1451,3955,2024-04-24,Delivered,Cash,Rajshahi,5.82,0.13,15.07,25
1452,12,2023-09-18,Cancelled,Card,Chattogram,3.91,0.18,34.83,51
1453,122,2024-06-29,Delivered,Card,Sylhet,31.9,0.28,6.15,18
1454,4521,2024-06-04,Returned,Cash,Sylhet,16.71,0.04,11.54,59
1455,2277,2025-03-16,Returned,Cash,Chattogram,19.31,0.26,5.28,75
1456,2645,2023-02-12,Delivered,Card,Rajshahi,3.94,0.11,2.16,87
1457,4074,2023-04-06,Cancelled,Card,Dhaka,37.16,0.1,24.83,59
1458,878,2024-01-29,Returned,Cash,Khulna,38.57,0.19,36.08,34
1459,786,2024-06-07,Returned,Mobile Banking,Khulna,41.64,0.27,5.61,53
1460,2077,2023-12-21,Returned,Cash,Dhaka,32.93,0.1,31.93,98
1461,101,2024-02-06,Pending,Card,Sylhet,38.89,0.23,15.48,47
1462,376,2024-04-15,Cancelled,Card,Chattogram,29.28,0.01,24.92,24
1463,646,2024-10-13,Cancelled,Cash,Chattogram,25.09,0.19,30.67,61
1464,3383,2023-10-14,Pending,Cash,Sylhet,13.73,0.19,28.55,57
1465,3512,2025-02-17,Delivered,Card,Chattogram,3.62,0.17,5.9,66
1466,2741,2025-05-15,Returned,Card,Sylhet,15.3,0.28,5.06,77
1467,3529,2023-10-10,Returned,Card,Rajshahi,34.5,0.28,37.01,20
1468,4817,2024-06-16,Pending,Mobile Banking,Dhaka,46.41,0.1,3.64,71
1469,2024,2025-06-14,Delivered,Mobile Banking,Sylhet,13.55,0.14,9.13,73
1470,4567,2023-09-26,Cancelled,Card,Rajshahi,33.82,0.24,17.81,34
1471,1953,2025-01-31,Delivered,Card,Sylhet,24.43,0.25,32.93,54
1472,1046,2024-07-10,Cancelled,Cash,Rajshahi,31.75,0.13,24.3,65
1473,2098,2024-11-17,Returned,Card,Rajshahi,1.08,0.1,23.06,72
1474,3823,2023-10-08,Delivered,Mobile Banking,Rajshahi,7.01,0.25,27.83,51
1475,4822,2023-03-18,Cancelled,Card,Dhaka,11.63,0.11,32.19,41
1476,3867,2025-01-14,Delivered,Mobile Banking,Sylhet,44.78,0.12,9.68,1
1477,3632,2025-04-11,Delivered,Cash,Sylhet,2.99,0.04,1.25,25
1478,2015,2024-12-10,Delivered,Mobile Banking,Sylhet,28.91,0.16,5.52,93
1479,2350,2023-12-21,Pending,Cash,Rajshahi,46.5,0.1,7.02,52
1480,3399,2023-09-12,Cancelled,Mobile Banking,Chattogram,32.95,0.18,2.08,81
1481,384,2024-10-29,Cancelled,Mobile Banking,Chattogram,24.74,0.13,30.03,71
1482,2586,2024-02-29,Returned,Mobile Banking,Sylhet,19.91,0.22,35.45,99
1483,703,2023-01-04,Cancelled,Mobile Banking,Chattogram,31.59,0.08,28.57,16
1484,2097,2023-03-25,Returned,Mobile Banking,Chattogram,24.54,0.05,7.95,21
1485,319,2024-12-09,Pending,Cash,Chattogram,35.57,0.21,24.45,2
1486,21,2023-08-02,Returned,Card,Rajshahi,31.27,0.12,21.06,90
1487,3505,2025-03-02,Returned,Cash,Sylhet,28.8,0.17,32.89,69
1488,592,2024-10-18,Pending,Card,Sylhet,47.88,0.28,37.72,5
1489,4105,2023-02-26,Pending,Cash,Khulna,41.95,0.15,29.85,73
1490,2197,2023-06-03,Pending,Mobile Banking,Khulna,30.83,0.05,20.75,53
1491,1461,2024-09-03,Delivered,Card,Chattogram,27.39,0.13,20.69,18
1492,2547,2024-12-12,Cancelled,Card,Sylhet,36.47,0.14,32.41,19
1493,1912,2024-02-05,Delivered,Cash,Chattogram,40.39,0.23,5.34,63
1494,3127,2024-06-03,Returned,Card,Rajshahi,15.47,0.06,6.56,6
1495,4393,2024-06-05,Pending,Mobile Banking,Sylhet,33.68,0.1,14.07,63
1496,2566,2024-09-27,Pending,Card,Rajshahi,7.62,0.02,30.01,27
1497,1271,2023-09-27,Delivered,Cash,Rajshahi,22.09,0.21,3.11,54
1498,282,2025-05-08,Returned,Card,Sylhet,46.98,0.22,14.1,31
1499,2817,2024-06-22,Cancelled,Cash,Chattogram,16.99,0.14,13.08,64
1500,4353,2024-05-26,Returned,Mobile Banking,Khulna,8.56,0.16,19.69,21
1501,1830,2024-05-31,Pending,Cash,Chattogram,8.16,0.22,18.82,14
1502,553,2025-04-26,Returned,Cash,Khulna,20.29,0.08,28.72,80
1503,3740,2024-02-16,Delivered,Card,Dhaka,12.03,0.18,25.21,2
1504,2965,2024-10-06,Returned,Cash,Khulna,21.92,0.29,36.16,18
1505,3468,2023-12-08,Delivered,Cash,Sylhet,36.23,0.2,7.64,18
1506,2925,2023-05-20,Returned,Cash,Khulna,44.52,0.02,17.57,35
1507,2808,2023-09-21,Returned,Cash,Dhaka,6.4,0.09,16.3,78
1508,2920,2025-04-06,Delivered,Cash,Khulna,38.65,0.16,4.94,82
1509,3005,2024-03-24,Delivered,Cash,Chattogram,6.07,0.02,7.01,83
1510,1571,2023-08-15,Cancelled,Card,Khulna,19.59,0.2,13.8,25
1511,2297,2023-03-01,Cancelled,Card,Sylhet,49.83,0.2,29.52,99
1512,2337,2023-03-21,Returned,Cash,Sylhet,4.37,0.26,6.43,7
1513,2457,2023-02-24,Pending,Cash,Rajshahi,2.12,0.15,10.98,3
1514,4405,2024-08-28,Pending,Cash,Chattogram,17.35,0.21,27.22,57
1515,61,2024-03-02,Cancelled,Mobile Banking,Chattogram,47.6,0.05,24.07,76
1516,3576,2024-07-06,Cancelled,Cash,Khulna,1.98,0.0,4.62,54
1517,2829,2024-06-05,Returned,Card,Khulna,11.91,0.05,37.78,16
1518,2575,2023-08-14,Delivered,Card,Sylhet,30.55,0.02,6.35,20
1519,3383,2023-04-26,Delivered,Cash,Rajshahi,12.45,0.13,2.93,5
1520,3765,2023-12-06,Delivered,Card,Dhaka,3.64,0.14,12.52,61
1521,2248,2023-04-17,Pending,Card,Khulna,3.57,0.19,1.55,31
1522,3425,2024-06-02,Pending,Mobile Banking,Chattogram,28.4,0.04,1.71,24
1523,1099,2024-06-16,Pending,Cash,Khulna,28.53,0.06,23.36,63
1524,2804,2025-02-02,Pending,Card,Rajshahi,35.62,0.24,35.77,45
1525,3108,2023-11-27,Delivered,Card,Chattogram,7.46,0.17,16.4,44
1526,198,2023-04-11,Returned,Cash,Rajshahi,25.49,0.01,12.43,88
1527,2092,2023-08-03,Returned,Card,Chattogram,30.45,0.25,36.63,80
1528,2689,2024-07-09,Pending,Mobile Banking,Khulna,11.9,0.19,2.93,39
1529,1569,2023-08-11,Pending,Cash,Rajshahi,27.82,0.06,19.2,28
1530,871,2023-07-29,Delivered,Card,Sylhet,35.7,0.08,10.48,5
1531,510,2023-12-10,Delivered,Cash,Chattogram,49.55,0.17,15.58,77
1532,2464,2024-12-26,Returned,Card,Rajshahi,30.22,0.17,16.73,15
1533,4034,2025-03-15,Cancelled,Mobile Banking,Rajshahi,43.2,0.24,22.03,49
1534,2457,2025-01-20,Returned,Card,Dhaka,41.85,0.11,18.4,4
1535,4392,2024-03-03,Returned,Mobile Banking,Dhaka,47.07,0.16,39.53,14
1536,1889,2023-03-06,Returned,Cash,Khulna,36.43,0.17,1.51,91
1537,2251,2023-09-11,Delivered,Mobile Banking,Sylhet,11.44,0.17,30.43,10
1538,4672,2025-05-31,Pending,Cash,Sylhet,15.61,0.02,2.51,87
1539,985,2024-06-01,Delivered,Card,Rajshahi,39.45,0.12,17.53,92
1540,796,2023-10-21,Pending,Card,Rajshahi,26.52,0.1,8.47,44
1541,848,2023-08-09,Cancelled,Card,Rajshahi,13.31,0.3,37.84,77
1542,1392,2024-03-02,Cancelled,Card,Chattogram,33.18,0.14,29.04,36
1543,2994,2023-11-09,Cancelled,Cash,Khulna,45.42,0.13,18.78,59
1544,4458,2024-12-15,Pending,Cash,Khulna,18.53,0.15,38.11,32
1545,4572,2024-04-08,Returned,Card,Dhaka,30.22,0.28,28.99,65
1546,4400,2024-08-04,Pending,Cash,Rajshahi,29.49,0.18,38.1,64
1547,2233,2024-07-30,Cancelled,Cash,Rajshahi,7.22,0.12,28.33,4
1548,2313,2023-09-09,Returned,Cash,Chattogram,5.42,0.27,3.57,1
1549,1438,2024-11-25,Cancelled,Card,Rajshahi,44.58,0.28,24.84,82
1550,402,2023-04-22,Pending,Mobile Banking,Rajshahi,46.74,0.08,39.22,77
1551,2221,2025-02-02,Returned,Mobile Banking,Khulna,45.31,0.12,8.96,89
1552,878,2023-10-18,Pending,Cash,Rajshahi,20.44,0.29,31.81,21
1553,3155,2023-10-07,Pending,Mobile Banking,Chattogram,15.09,0.16,7.79,79
1554,907,2023-10-21,Pending,Mobile Banking,Chattogram,47.17,0.13,18.36,41
1555,4442,2024-05-29,Returned,Cash,Sylhet,44.26,0.06,3.84,41
1556,1096,2023-06-28,Cancelled,Cash,Sylhet,41.17,0.12,13.95,10
1557,3523,2023-07-08,Cancelled,Cash,Dhaka,17.38,0.19,31.16,99
1558,1807,2023-06-17,Returned,Card,Chattogram,32.3,0.01,2.29,4
1559,1677,2023-02-23,Delivered,Mobile Banking,Chattogram,37.77,0.02,13.15,69
1560,208,2024-07-31,Returned,Mobile Banking,Khulna,29.23,0.0,25.38,44
1561,1366,2024-09-18,Delivered,Cash,Sylhet,30.5,0.07,37.97,59
1562,1410,2023-11-12,Pending,Card,Dhaka,38.08,0.05,10.19,38
1563,2926,2023-09-28,Cancelled,Cash,Khulna,38.57,0.26,7.34,24
1564,4258,2024-12-26,Pending,Card,Khulna,12.76,0.06,8.54,24
1565,2064,2024-03-05,Delivered,Mobile Banking,Sylhet,20.14,0.2,9.85,19
1566,2791,2024-09-13,Returned,Cash,Khulna,39.28,0.04,25.71,84
1567,246,2023-07-02,Pending,Cash,Sylhet,13.81,0.18,39.95,92
1568,2603,2023-09-17,Returned,Mobile Banking,Chattogram,45.86,0.13,21.18,43
1569,3482,2023-01-24,Returned,Card,Chattogram,42.11,0.12,11.22,75
1570,1478,2025-04-30,Delivered,Card,Sylhet,44.88,0.26,30.0,87
1571,2498,2023-04-04,Returned,Mobile Banking,Rajshahi,15.57,0.05,6.75,79
1572,1481,2023-09-13,Delivered,Card,Rajshahi,6.15,0.18,1.69,85
1573,1788,2023-08-02,Returned,Mobile Banking,Dhaka,5.93,0.25,24.41,100
1574,1813,2025-05-20,Returned,Mobile Banking,Rajshahi,28.24,0.21,8.81,13
1575,4212,2024-05-10,Returned,Mobile Banking,Dhaka,15.97,0.3,16.27,32
1576,2924,2023-02-09,Cancelled,Card,Sylhet,13.91,0.0,9.63,10
1577,2562,2025-03-05,Returned,Cash,Sylhet,11.9,0.27,36.76,59
1578,2947,2024-04-07,Pending,Mobile Banking,Sylhet,28.54,0.18,13.85,46
1579,4109,2024-03-11,Cancelled,Card,Dhaka,27.86,0.0,18.24,32
1580,2325,2024-07-02,Delivered,Mobile Banking,Khulna,21.69,0.14,9.78,49
1581,916,2025-02-07,Returned,Card,Dhaka,7.78,0.23,3.85,84
1582,893,2024-12-16,Delivered,Mobile Banking,Khulna,46.51,0.05,20.75,39
1583,4313,2023-07-30,Pending,Card,Chattogram,21.97,0.2,34.81,51
1584,2797,2023-05-03,Pending,Mobile Banking,Chattogram,7.06,0.04,14.39,16
1585,4390,2025-03-17,Pending,Mobile Banking,Khulna,2.82,0.24,31.35,39
1586,2816,2024-04-03,Pending,Mobile Banking,Khulna,8.48,0.17,1.79,60
1587,4594,2023-10-13,Returned,Card,Rajshahi,15.56,0.01,9.8,5
1588,977,2023-10-03,Delivered,Cash,Khulna,31.87,0.03,5.69,81
1589,750,2023-09-01,Delivered,Mobile Banking,Khulna,48.58,0.26,16.41,100
1590,3556,2025-01-31,Delivered,Card,Sylhet,14.33,0.01,35.83,64
1591,3169,2023-05-23,Cancelled,Card,Dhaka,39.7,0.09,15.25,48
1592,4800,2025-01-30,Cancelled,Card,Khulna,45.66,0.17,24.33,26
1593,3016,2023-11-16,Returned,Cash,Sylhet,20.19,0.06,35.98,51
1594,3627,2024-01-10,Cancelled,Cash,Khulna,13.41,0.07,14.71,68
1595,269,2024-03-08,Pending,Cash,Rajshahi,25.06,0.23,14.95,26
1596,3029,2024-08-01,Returned,Mobile Banking,Khulna,44.94,0.09,3.98,20
1597,1012,2023-05-02,Returned,Mobile Banking,Khulna,1.54,0.01,14.29,77
1598,2136,2023-08-23,Returned,Card,Sylhet,24.84,0.22,29.97,71
1599,1249,2025-03-04,Delivered,Card,Khulna,38.12,0.29,33.86,24
1600,3208,2024-03-04,Cancelled,Mobile Banking,Sylhet,30.46,0.25,29.05,67
1601,763,2025-01-01,Pending,Card,Dhaka,25.37,0.16,0.77,67
1602,2972,2023-05-06,Returned,Card,Sylhet,28.13,0.13,5.12,50
1603,723,2025-02-12,Pending,Cash,Dhaka,31.34,0.28,29.37,16
1604,1406,2025-01-19,Returned,Mobile Banking,Khulna,34.42,0.23,37.72,95
1605,439,2024-06-27,Pending,Cash,Dhaka,18.45,0.17,27.97,33
1606,315,2023-07-22,Delivered,Card,Chattogram,26.35,0.26,9.43,78
1607,2113,2023-09-30,Pending,Mobile Banking,Chattogram,14.4,0.18,4.75,50
1608,4997,2023-06-23,Cancelled,Cash,Sylhet,49.22,0.29,35.14,89
1609,592,2025-03-31,Pending,Mobile Banking,Rajshahi,10.18,0.26,4.41,2
1610,4741,2023-08-26,Returned,Card,Khulna,8.38,0.17,6.47,59
1611,4291,2025-05-17,Returned,Card,Chattogram,14.17,0.28,24.07,41
1612,3671,2025-06-18,Delivered,Card,Rajshahi,46.08,0.1,8.0,77
1613,1910,2024-04-06,Delivered,Mobile Banking,Sylhet,33.28,0.21,9.49,63
1614,4097,2023-04-20,Returned,Mobile Banking,Dhaka,23.34,0.05,6.12,82
1615,4464,2024-02-16,Returned,Cash,Khulna,46.34,0.27,37.8,62
1616,2424,2023-03-12,Pending,Mobile Banking,Dhaka,45.11,0.07,5.43,84
1617,3263,2024-10-17,Returned,Cash,Khulna,20.68,0.28,37.29,2
1618,4386,2024-12-18,Delivered,Cash,Chattogram,28.62,0.01,13.38,7
1619,4896,2023-12-23,Delivered,Cash,Rajshahi,45.36,0.2,32.95,77
