product_id,product_name,category,subcategory,brand,unit_price,cost_price,supplier_id,stock_qty,launch_year
1546,Product1546,Electronics,E,BrandZ,303.01,104.02,490,444,2025
1547,Product1547,Sports,B,BrandZ,320.73,290.74,60,362,2023
1548,Product1548,Electronics,D,BrandX,477.39,167.52,26,535,2019
1549,Product1549,Electronics,B,BrandZ,119.13,280.1,362,814,2025
1550,Product1550,Electronics,D,BrandZ,7.93,203.34,25,283,2022
1551,Product1551,Sports,B,BrandX,301.45,10.46,258,35,2022
1552,Product1552,Home,B,BrandY,256.38,25.16,346,276,2019
1553,Product1553,Beauty,D,BrandA,241.44,217.21,340,695,2020
1554,Product1554,Home,A,BrandZ,35.63,167.26,3,324,2024
1555,Product1555,Home,E,BrandX,229.95,39.89,288,665,2019
1556,Product1556,Electronics,E,BrandY,147.34,184.99,257,181,2019
1557,Product1557,Home,A,BrandZ,140.91,243.47,280,470,2021
1558,Product1558,Electronics,B,BrandA,115.08,226.39,306,811,2022
1559,Product1559,Electronics,E,BrandY,169.6,75.36,427,416,2020
1560,Product1560,Beauty,A,BrandX,179.8,78.94,248,665,2021
1561,Product1561,Fashion,A,BrandZ,157.84,290.42,44,888,2023
1562,Product1562,Electronics,E,BrandX,489.48,266.45,33,149,2025
1563,Product1563,Home,D,BrandA,466.7,96.86,294,403,2021
1564,Product1564,Beauty,C,BrandA,289.38,247.57,112,513,2024
1565,Product1565,Home,D,BrandX,490.62,50.2,308,808,2021
1566,Product1566,Fashion,B,BrandZ,495.64,60.66,291,565,2020
1567,Product1567,Sports,D,BrandX,181.19,56.0,273,440,2019
1568,Product1568,Fashion,C,BrandY,225.37,28.14,314,913,2020
1569,Product1569,Beauty,C,BrandX,479.74,256.69,304,900,2022
1570,Product1570,Fashion,A,BrandA,306.27,174.48,43,245,2023
1571,Product1571,Fashion,B,BrandZ,110.4,79.17,304,991,2024
1572,Product1572,Beauty,A,BrandZ,346.24,254.9,44,45,2023
1573,Product1573,Beauty,D,BrandA,106.84,241.19,289,74,2025
1574,Product1574,Home,D,BrandA,172.98,32.08,459,148,2023
1575,Product1575,Electronics,E,BrandY,117.64,193.95,87,405,2024
1576,Product1576,Sports,A,BrandA,126.27,217.11,230,2,2025
1577,Product1577,Sports,A,BrandA,7.3,215.32,480,8,2022
1578,Product1578,Sports,A,BrandA,440.95,217.5,83,513,2019
1579,Product1579,Fashion,A,BrandZ,151.52,52.5,204,237,2020
1580,Product1580,Beauty,C,BrandA,47.76,95.9,476,539,2019
1581,Product1581,Beauty,E,BrandX,48.06,253.57,130,289,2019
1582,Product1582,Beauty,B,BrandX,280.23,269.72,138,180,2020
1583,Product1583,Electronics,B,BrandZ,496.5,85.2,83,314,2022
1584,Product1584,Beauty,B,BrandY,76.79,8.86,412,265,2020
1585,Product1585,Beauty,C,BrandY,54.31,258.21,175,82,2023
1586,Product1586,Fashion,E,BrandZ,221.96,114.37,136,860,2022
1587,Product1587,Home,E,BrandX,283.85,100.18,107,764,2018
1588,Product1588,Sports,C,BrandZ,150.72,105.41,151,257,2018
1589,Product1589,Fashion,A,BrandA,154.75,125.88,432,559,2018
1590,Product1590,Fashion,D,BrandZ,215.12,114.72,109,645,2023
1591,Product1591,Fashion,A,BrandY,160.5,170.8,222,811,2024
1592,Product1592,Sports,B,BrandX,458.09,25.52,348,949,2024
1593,Product1593,Fashion,A,BrandY,25.77,291.52,319,198,2025
1594,Product1594,Home,C,BrandY,121.11,281.06,333,291,2021
1595,Product1595,Beauty,B,BrandX,405.23,280.45,247,647,2025
1596,Product1596,Home,D,BrandA,417.81,264.02,37,82,2022
1597,Product1597,Beauty,B,BrandX,60.22,198.78,268,265,2022
1598,Product1598,Beauty,A,BrandX,487.01,67.89,74,416,2020
1599,Product1599,Fashion,E,BrandZ,348.21,16.75,115,996,2022
1600,Product1600,Fashion,E,BrandX,139.93,31.6,81,869,2020
1601,Product1601,Sports,E,BrandZ,230.74,98.55,193,730,2021
1602,Product1602,Electronics,B,BrandY,152.08,152.16,214,860,2020
1603,Product1603,Home,E,BrandX,79.26,297.99,15,18,2018
1604,Product1604,Sports,C,BrandA,149.13,131.76,336,529,2020
1605,Product1605,Sports,D,BrandZ,292.15,158.34,84,370,2020
1606,Product1606,Home,E,BrandZ,413.85,209.16,375,690,2020
1607,Product1607,Home,C,BrandA,184.95,55.86,266,22,2022
1608,Product1608,Beauty,C,BrandZ,177.21,279.98,298,384,2019
1609,Product1609,Electronics,B,BrandZ,236.66,159.65,154,826,2025
1610,Product1610,Fashion,B,BrandA,324.06,84.32,305,755,2019
1611,Product1611,Electronics,D,BrandY,377.05,280.66,253,618,2023
1612,Product1612,Electronics,D,BrandX,166.77,188.38,407,642,2019
1613,Product1613,Fashion,A,BrandX,295.24,146.14,448,521,2023
1614,Product1614,Electronics,D,BrandX,197.73,174.89,273,378,2022
1615,Product1615,Sports,B,BrandX,359.62,224.99,418,710,2018
1616,Product1616,Sports,C,BrandX,86.51,48.05,361,816,2019
1617,Product1617,Fashion,A,BrandX,132.18,259.72,313,823,2019
1618,Product1618,Fashion,D,BrandZ,215.9,287.93,342,89,2024
1619,Product1619,Home,C,BrandX,445.26,170.97,132,143,2024
1620,Product1620,Home,B,BrandZ,288.8,205.32,199,806,2021
1621,Product1621,Electronics,E,BrandA,482.87,258.23,325,620,2025
1622,Product1622,Electronics,A,BrandY,56.12,113.69,351,863,2025
1623,Product1623,Fashion,C,BrandZ,232.79,297.86,83,203,2024
1624,Product1624,Electronics,B,BrandY,212.44,204.79,452,555,2023
1625,Product1625,Beauty,B,BrandA,302.1,128.35,306,519,2023
1626,Product1626,Sports,A,BrandX,406.92,203.85,126,391,2025
1627,Product1627,Electronics,A,BrandY,421.52,157.46,214,300,2021
1628,Product1628,Electronics,D,BrandY,336.75,35.27,323,906,2018
1629,Product1629,Home,D,BrandA,322.56,239.17,215,504,2025
1630,Product1630,Beauty,A,BrandA,474.77,170.18,452,864,2020
1631,Product1631,Electronics,A,BrandA,194.93,239.16,238,152,2020
1632,Product1632,Sports,C,BrandZ,417.23,48.16,88,528,2021
1633,Product1633,Electronics,D,BrandZ,461.14,162.43,384,990,2021
1634,Product1634,Fashion,B,BrandY,248.31,230.45,443,338,2018
1635,Product1635,Beauty,D,BrandA,365.91,296.51,462,748,2018
1636,Product1636,Electronics,D,BrandY,191.62,265.55,113,511,2022
1637,Product1637,Beauty,A,BrandX,83.65,259.58,105,950,2020
1638,Product1638,Electronics,A,BrandA,295.32,75.74,371,334,2022
1639,Product1639,Sports,D,BrandZ,102.25,251.72,63,508,2019
1640,Product1640,Sports,E,BrandA,231.51,52.45,451,55,2023
1641,Product1641,Beauty,E,BrandY,437.08,61.04,239,555,2023
1642,Product1642,Home,D,BrandZ,47.58,34.81,469,820,2018
1643,Product1643,Home,E,BrandX,20.06,257.56,26,752,2020
1644,Product1644,Fashion,D,BrandX,305.21,34.26,128,930,2020
1645,Product1645,Home,A,BrandY,168.88,43.16,1,550,2022
1646,Product1646,Beauty,A,BrandA,211.88,75.27,94,129,2021
1647,Product1647,Home,A,BrandX,205.83,172.65,371,97,2021
1648,Product1648,Fashion,B,BrandY,47.88,264.29,452,792,2018
1649,Product1649,Electronics,A,BrandZ,6.77,126.63,462,421,2024
1650,Product1650,Home,A,BrandZ,449.72,164.79,402,963,2023
1651,Product1651,Beauty,D,BrandY,112.81,51.61,12,79,2021
1652,Product1652,Beauty,E,BrandA,215.91,81.25,166,287,2019
1653,Product1653,Fashion,E,BrandA,486.1,41.91,298,846,2020
1654,Product1654,Fashion,A,BrandA,414.25,124.16,420,745,2021
1655,Product1655,Sports,A,BrandA,58.43,177.92,272,845,2018
1656,Product1656,Sports,A,BrandY,256.72,86.64,449,168,2019
1657,Product1657,Sports,D,BrandY,366.39,254.11,67,78,2023
1658,Product1658,Electronics,D,BrandZ,350.7,294.41,167,70,2023
1659,Product1659,Beauty,D,BrandZ,381.62,37.81,254,262,2022
1660,Product1660,Sports,E,BrandA,231.44,7.32,355,711,2022
1661,Product1661,Beauty,B,BrandX,92.08,237.35,253,722,2019
1662,Product1662,Fashion,E,BrandX,235.11,58.81,246,529,2018
1663,Product1663,Electronics,D,BrandZ,325.7,107.24,59,784,2025
1664,Product1664,Fashion,C,BrandZ,306.25,119.48,463,209,2024
1665,Product1665,Beauty,B,BrandY,39.91,275.15,294,978,2025
1666,Product1666,Sports,A,BrandZ,37.15,198.33,144,116,2022
1667,Product1667,Fashion,E,BrandZ,482.8,14.1,209,615,2020
1668,Product1668,Home,B,BrandA,80.14,6.41,226,76,2023
1669,Product1669,Electronics,C,BrandX,150.76,61.47,458,314,2023
1670,Product1670,Beauty,B,BrandX,384.98,96.82,395,10,2020
1671,Product1671,Sports,E,BrandY,207.79,146.39,284,892,2025
1672,Product1672,Fashion,D,BrandX,94.83,251.68,91,50,2023
1673,Product1673,Electronics,A,BrandA,236.28,95.82,486,6,2023
1674,Product1674,Sports,D,BrandA,286.63,114.21,466,922,2023
1675,Product1675,Fashion,D,BrandY,229.12,100.14,111,954,2018
1676,Product1676,Beauty,E,BrandZ,459.88,4.67,240,548,2025
1677,Product1677,Home,D,BrandZ,145.93,286.65,350,260,2018
1678,Product1678,Home,D,BrandA,332.36,43.42,333,573,2024
1679,Product1679,Beauty,E,BrandY,60.59,87.72,80,511,2020
1680,Product1680,Electronics,E,BrandA,199.18,40.53,386,199,2018
1681,Product1681,Beauty,C,BrandX,371.79,148.18,404,329,2019
1682,Product1682,Fashion,D,BrandX,116.28,279.79,204,996,2018
1683,Product1683,Electronics,B,BrandA,296.94,32.01,477,89,2025
1684,Product1684,Home,A,BrandZ,80.95,133.39,238,590,2023
1685,Product1685,Fashion,A,BrandX,55.84,8.67,328,54,2020
1686,Product1686,Sports,E,BrandY,264.0,231.73,294,911,2025
1687,Product1687,Sports,E,BrandZ,339.13,193.09,494,220,2024
1688,Product1688,Sports,C,BrandX,61.12,210.51,184,91,2021
1689,Product1689,Home,D,BrandA,459.3,142.76,495,585,2025
1690,Product1690,Beauty,E,BrandZ,116.76,272.47,212,55,2025
1691,Product1691,Electronics,E,BrandZ,64.39,124.05,251,743,2024
1692,Product1692,Home,A,BrandX,105.34,155.2,227,178,2018
1693,Product1693,Fashion,D,BrandY,88.94,209.2,167,963,2022
1694,Product1694,Fashion,C,BrandX,49.88,157.13,31,941,2019
1695,Product1695,Sports,E,BrandX,399.93,58.42,336,60,2024
1696,Product1696,Electronics,E,BrandX,250.29,96.49,151,871,2019
1697,Product1697,Sports,E,BrandX,197.32,29.5,162,116,2019
1698,Product1698,Fashion,A,BrandX,475.56,130.92,96,589,2025
1699,Product1699,Fashion,E,BrandA,188.65,183.6,273,235,2025
1700,Product1700,Beauty,E,BrandX,87.65,37.32,363,32,2022
1701,Product1701,Beauty,A,BrandY,140.65,189.91,24,566,2022
1702,Product1702,Beauty,E,BrandZ,123.29,268.08,419,242,2019
1703,Product1703,Sports,D,BrandA,251.88,102.64,118,785,2019
1704,Product1704,Electronics,D,BrandY,149.3,68.17,407,907,2019
1705,Product1705,Beauty,A,BrandX,260.45,268.12,392,73,2018
1706,Product1706,Home,D,BrandY,336.3,208.2,438,20,2023
1707,Product1707,Beauty,C,BrandZ,389.76,33.41,87,864,2022
1708,Product1708,Sports,E,BrandY,356.53,123.62,405,973,2020
1709,Product1709,Electronics,C,BrandX,106.77,202.88,275,712,2024
1710,Product1710,Beauty,D,BrandZ,62.37,173.17,415,153,2023
1711,Product1711,Electronics,A,BrandX,273.51,186.33,50,253,2018
1712,Product1712,Home,A,BrandX,103.46,171.01,327,206,2020
1713,Product1713,Fashion,C,BrandA,47.04,239.82,112,148,2018
1714,Product1714,Electronics,D,BrandZ,265.91,97.49,280,917,2018
1715,Product1715,Beauty,E,BrandZ,166.76,213.12,302,694,2020
1716,Product1716,Sports,D,BrandX,379.29,297.34,136,301,2019
1717,Product1717,Sports,D,BrandY,160.52,118.21,333,296,2023
1718,Product1718,Sports,A,BrandZ,489.46,237.73,3,490,2020
1719,Product1719,Sports,B,BrandY,380.47,75.34,162,772,2021
1720,Product1720,Electronics,E,BrandY,33.56,86.01,77,43,2022
1721,Product1721,Sports,E,BrandZ,256.89,280.59,185,143,2021
1722,Product1722,Fashion,A,BrandY,283.5,9.73,374,243,2023
1723,Product1723,Home,D,BrandZ,349.17,66.79,58,418,2018
1724,Product1724,Electronics,A,BrandA,251.41,145.91,480,516,2020
1725,Product1725,Electronics,D,BrandZ,244.3,121.75,163,61,2019
1726,Product1726,Sports,B,BrandZ,187.13,189.49,21,857,2023
1727,Product1727,Sports,B,BrandZ,139.37,59.43,65,537,2019
1728,Product1728,Electronics,C,BrandA,473.37,23.02,66,316,2024
1729,Product1729,Sports,D,BrandY,162.21,112.06,441,434,2024
1730,Product1730,Sports,A,BrandA,36.39,158.26,298,836,2021
1731,Product1731,Sports,A,BrandY,87.81,169.48,299,695,2024
1732,Product1732,Sports,A,BrandZ,429.35,181.25,282,817,2021
1733,Product1733,Sports,C,BrandZ,295.38,165.5,451,380,2018
1734,Product1734,Beauty,E,BrandA,390.5,75.23,472,35,2022
1735,Product1735,Beauty,A,BrandA,405.35,229.84,410,919,2018
1736,Product1736,Beauty,B,BrandA,412.5,28.16,392,974,2023
1737,Product1737,Electronics,A,BrandA,277.55,61.11,175,541,2019
1738,Product1738,Home,A,BrandZ,92.67,222.33,165,580,2023
1739,Product1739,Electronics,A,BrandZ,78.38,85.36,456,231,2024
1740,Product1740,Beauty,E,BrandX,289.12,149.06,82,687,2020
1741,Product1741,Electronics,A,BrandA,186.42,99.5,146,789,2021
1742,Product1742,Home,E,BrandA,281.23,153.08,204,32,2019
1743,Product1743,Sports,E,BrandY,251.75,105.3,164,580,2024
1744,Product1744,Fashion,C,BrandY,303.09,298.27,104,351,2018
1745,Product1745,Beauty,B,BrandZ,20.9,108.53,130,254,2022
1746,Product1746,Beauty,A,BrandX,21.25,188.86,84,49,2020
1747,Product1747,Home,A,BrandA,362.19,266.73,120,22,2022
1748,Product1748,Sports,A,BrandX,100.6,192.1,259,253,2018
1749,Product1749,Sports,E,BrandX,327.84,170.63,104,393,2025
1750,Product1750,Fashion,D,BrandZ,275.56,171.63,364,675,2018
1751,Product1751,Sports,B,BrandX,490.99,149.95,34,881,2019
1752,Product1752,Home,A,BrandA,418.53,242.66,382,272,2024
1753,Product1753,Sports,D,BrandZ,209.5,17.03,369,692,2020
1754,Product1754,Home,D,BrandX,310.12,265.77,366,858,2023
1755,Product1755,Beauty,D,BrandZ,63.06,176.72,174,249,2018
1756,Product1756,Beauty,B,BrandZ,196.26,254.96,446,236,2025
1757,Product1757,Beauty,D,BrandY,368.27,5.1,326,903,2025
1758,Product1758,Electronics,A,BrandZ,313.22,261.04,232,231,2019
1759,Product1759,Beauty,A,BrandX,244.81,37.8,185,427,2018
1760,Product1760,Home,C,BrandY,92.38,216.92,394,956,2019
1761,Product1761,Fashion,E,BrandA,402.56,126.12,344,633,2025
1762,Product1762,Sports,D,BrandA,140.22,204.96,18,241,2022
1763,Product1763,Beauty,E,BrandA,411.14,189.2,417,133,2019
1764,Product1764,Electronics,E,BrandA,307.75,50.69,231,70,2023
1765,Product1765,Electronics,E,BrandA,189.5,155.35,135,857,2022
1766,Product1766,Home,E,BrandX,25.1,84.61,45,464,2021
1767,Product1767,Fashion,E,BrandZ,120.05,169.01,112,420,2018
1768,Product1768,Beauty,A,BrandY,445.09,221.92,492,309,2021
1769,Product1769,Beauty,B,BrandZ,409.9,26.22,413,278,2020
1770,Product1770,Electronics,D,BrandZ,289.55,155.7,83,218,2025
1771,Product1771,Home,D,BrandX,235.83,186.05,422,696,2021
1772,Product1772,Electronics,A,BrandX,325.34,90.02,39,306,2024
1773,Product1773,Electronics,A,BrandX,235.79,286.0,254,999,2019
1774,Product1774,Fashion,E,BrandY,323.93,157.05,409,313,2019
1775,Product1775,Home,B,BrandX,157.17,56.39,145,402,2025
1776,Product1776,Fashion,D,BrandZ,420.06,34.12,317,922,2020
1777,Product1777,Home,C,BrandY,352.45,163.41,51,728,2020
1778,Product1778,Beauty,A,BrandX,168.34,113.82,293,487,2018
1779,Product1779,Sports,C,BrandX,416.18,59.38,67,792,2025
1780,Product1780,Sports,D,BrandX,246.23,11.15,24,404,2024
1781,Product1781,Home,A,BrandZ,91.45,170.85,122,378,2019
1782,Product1782,Sports,D,BrandX,43.47,180.38,466,280,2024
1783,Product1783,Electronics,A,BrandZ,351.3,44.26,49,636,2024
1784,Product1784,Beauty,D,BrandY,433.23,181.32,474,690,2020
1785,Product1785,Beauty,C,BrandX,404.68,285.69,149,326,2024
1786,Product1786,Sports,B,BrandA,329.55,293.53,459,34,2023
1787,Product1787,Home,A,BrandA,74.98,266.77,185,69,2024
1788,Product1788,Electronics,C,BrandZ,51.55,242.51,250,359,2021
1789,Product1789,Home,D,BrandX,175.79,64.39,425,689,2024
1790,Product1790,Sports,C,BrandX,428.18,48.62,145,910,2019
1791,Product1791,Beauty,A,BrandA,481.06,134.59,243,407,2025
1792,Product1792,Beauty,C,BrandY,124.47,186.65,365,560,2024
1793,Product1793,Home,D,BrandY,382.24,255.5,358,579,2023
1794,Product1794,Fashion,E,BrandZ,289.07,71.12,149,518,2025
1795,Product1795,Home,B,BrandA,20.74,144.94,68,605,2024
1796,Product1796,Fashion,B,BrandZ,273.74,194.94,224,383,2020
1797,Product1797,Home,E,BrandZ,403.94,134.79,210,80,2024
1798,Product1798,Fashion,A,BrandY,141.68,137.35,192,437,2025
1799,Product1799,Fashion,C,BrandA,449.19,69.08,300,249,2018
1800,Product1800,Fashion,C,BrandZ,121.95,296.02,124,37,2024
1801,Product1801,Fashion,E,BrandY,42.85,143.61,284,861,2023
1802,Product1802,Electronics,E,BrandY,84.17,160.76,292,44,2022
1803,Product1803,Fashion,D,BrandX,419.32,67.13,421,358,2024
1804,Product1804,Fashion,D,BrandA,211.57,155.21,383,136,2019
1805,Product1805,Beauty,B,BrandA,399.49,78.09,300,822,2024
1806,Product1806,Electronics,A,BrandX,267.96,62.3,50,978,2019
1807,Product1807,Fashion,A,BrandZ,242.88,84.17,474,819,2024
1808,Product1808,Sports,E,BrandY,404.42,2.82,369,460,2019
1809,Product1809,Electronics,B,BrandY,214.63,171.91,183,366,2019
1810,Product1810,Beauty,B,BrandY,402.01,117.47,247,304,2022
1811,Product1811,Home,D,BrandX,54.83,269.81,88,228,2022
1812,Product1812,Beauty,C,BrandY,319.97,14.13,138,182,2025
1813,Product1813,Beauty,A,BrandZ,352.78,14.87,38,466,2023
1814,Product1814,Electronics,B,BrandZ,450.05,265.99,49,837,2023
1815,Product1815,Electronics,D,BrandX,116.04,39.74,72,203,2018
1816,Product1816,Sports,D,BrandZ,304.09,2.64,258,974,2025
1817,Product1817,Sports,D,BrandA,219.46,55.32,44,622,2019
1818,Product1818,Electronics,C,BrandA,194.47,247.52,291,898,2020
1819,Product1819,Electronics,B,BrandY,57.82,241.21,116,67,2024
1820,Product1820,Electronics,E,BrandY,71.45,103.36,149,868,2021
1821,Product1821,Home,E,BrandA,419.31,201.07,313,549,2019
1822,Product1822,Beauty,D,BrandZ,376.13,153.16,347,709,2023
1823,Product1823,Sports,D,BrandX,194.26,271.61,279,304,2022
1824,Product1824,Sports,C,BrandY,415.1,18.81,288,603,2018
1825,Product1825,Fashion,D,BrandY,44.98,244.33,218,775,2019
1826,Product1826,Home,B,BrandA,314.26,52.84,71,754,2024
1827,Product1827,Electronics,D,BrandA,434.75,118.7,161,627,2018
1828,Product1828,Electronics,D,BrandX,420.24,59.2,273,94,2020
1829,Product1829,Home,B,BrandY,189.53,211.38,127,724,2020
1830,Product1830,Sports,A,BrandZ,373.89,204.14,456,245,2020
1831,Product1831,Electronics,E,BrandZ,216.6,165.27,170,684,2020
1832,Product1832,Fashion,D,BrandA,420.87,210.05,17,796,2025
1833,Product1833,Sports,B,BrandX,267.73,192.59,304,78,2021
1834,Product1834,Beauty,E,BrandA,383.6,233.38,490,432,2018
1835,Product1835,Home,C,BrandX,43.89,73.34,239,279,2019
1836,Product1836,Sports,A,BrandZ,297.06,129.82,176,660,2021
1837,Product1837,Beauty,D,BrandX,277.39,47.18,210,368,2019
1838,Product1838,Fashion,A,BrandZ,306.94,130.02,484,278,2022
1839,Product1839,Home,D,BrandX,349.34,211.1,57,350,2024
1840,Product1840,Electronics,D,BrandA,459.46,208.03,359,225,2023
1841,Product1841,Electronics,D,BrandZ,393.91,213.41,189,923,2021
1842,Product1842,Beauty,A,BrandY,113.72,94.01,44,927,2023
1843,Product1843,Sports,C,BrandY,413.82,199.34,407,405,2021
1844,Product1844,Fashion,B,BrandZ,65.43,111.5,460,445,2023
1845,Product1845,Beauty,B,BrandY,312.99,283.46,122,322,2025
1846,Product1846,Fashion,C,BrandZ,441.96,104.32,471,629,2024
1847,Product1847,Fashion,C,BrandA,55.06,181.7,309,72,2023
1848,Product1848,Fashion,D,BrandA,425.6,225.54,33,517,2022
1849,Product1849,Home,D,BrandX,400.32,272.11,312,320,2023
1850,Product1850,Beauty,B,BrandY,254.37,132.5,28,21,2021
1851,Product1851,Home,D,BrandY,157.9,109.42,492,178,2023
1852,Product1852,Sports,D,BrandY,205.69,130.15,151,707,2018
1853,Product1853,Sports,C,BrandZ,484.49,98.46,63,108,2024
1854,Product1854,Electronics,A,BrandA,104.84,196.87,7,371,2023
1855,Product1855,Electronics,E,BrandY,291.9,279.95,111,696,2020
1856,Product1856,Electronics,E,BrandX,46.2,39.57,130,455,2024
1857,Product1857,Sports,D,BrandY,112.86,169.15,449,566,2024
1858,Product1858,Fashion,D,BrandX,382.84,269.5,132,228,2025
1859,Product1859,Fashion,E,BrandY,154.79,31.83,8,937,2023
1860,Product1860,Beauty,C,BrandY,492.95,149.17,382,947,2019
1861,Product1861,Sports,E,BrandA,252.9,259.84,305,956,2022
1862,Product1862,Electronics,E,BrandX,260.69,270.33,29,530,2020
1863,Product1863,Sports,E,BrandY,22.98,155.28,338,363,2025
1864,Product1864,Fashion,D,BrandX,478.48,9.44,311,896,2021
1865,Product1865,Fashion,D,BrandX,91.25,33.48,421,424,2018
1866,Product1866,Home,E,BrandA,271.48,176.84,351,958,2023
1867,Product1867,Home,D,BrandA,200.86,38.91,6,215,2023
1868,Product1868,Beauty,E,BrandX,210.71,46.53,492,47,2021
1869,Product1869,Sports,C,BrandA,323.43,232.09,408,464,2025
1870,Product1870,Home,D,BrandY,332.73,225.71,112,671,2022
1871,Product1871,Home,A,BrandY,81.37,253.15,105,945,2025
1872,Product1872,Sports,D,BrandA,252.3,33.51,207,909,2021
1873,Product1873,Fashion,C,BrandX,396.29,61.05,40,272,2018
1874,Product1874,Beauty,C,BrandY,224.43,250.22,268,607,2024
1875,Product1875,Beauty,D,BrandZ,87.07,216.88,320,992,2025
1876,Product1876,Beauty,B,BrandX,160.04,242.17,46,29,2023
1877,Product1877,Home,E,BrandX,110.13,296.94,241,632,2024
1878,Product1878,Fashion,E,BrandZ,67.28,259.6,270,878,2021
1879,Product1879,Beauty,C,BrandZ,191.9,157.1,155,946,2024
1880,Product1880,Sports,D,BrandX,272.76,94.61,116,865,2021
1881,Product1881,Beauty,B,BrandZ,41.01,171.76,37,987,2023
1882,Product1882,Electronics,A,BrandA,303.89,192.3,205,189,2021
1883,Product1883,Fashion,E,BrandA,496.55,101.92,249,151,2023
1884,Product1884,Electronics,B,BrandX,482.24,231.74,486,375,2025
1885,Product1885,Fashion,E,BrandA,415.44,29.64,110,254,2021
1886,Product1886,Sports,D,BrandY,136.84,234.26,486,702,2024
1887,Product1887,Home,E,BrandA,16.09,11.54,318,653,2018
1888,Product1888,Home,A,BrandA,417.6,150.39,323,757,2019
1889,Product1889,Fashion,D,BrandZ,32.58,258.71,80,33,2020
1890,Product1890,Beauty,C,BrandA,106.79,27.78,76,186,2022
1891,Product1891,Electronics,B,BrandX,274.5,156.29,270,878,2024
1892,Product1892,Sports,E,BrandA,93.3,49.5,98,448,2019
1893,Product1893,Beauty,D,BrandA,417.73,268.66,498,85,2018
1894,Product1894,Home,D,BrandX,389.69,250.04,479,672,2022
1895,Product1895,Beauty,E,BrandX,379.11,280.31,423,875,2022
1896,Product1896,Electronics,C,BrandZ,408.98,262.74,389,117,2023
1897,Product1897,Home,E,BrandY,113.75,221.49,76,622,2023
